,x,y,w,h,conf,r
3896,689.4,1378.7,17.3,16.5,0.716,16.9
3897,5480.6,4827.7,11.5,10.7,0.716,11.1
3898,4095.2,3824.7,10.0,9.8,0.716,9.9
3899,18821.4,18843.1,10.2,11.0,0.716,10.6
3900,29011.0,27238.1,9.4,9.3,0.716,9.350000000000001
3901,1794.8,3314.6,12.4,11.2,0.716,11.8
3902,1991.4,2349.3,19.3,18.6,0.716,18.950000000000003
3903,3160.5,3019.4,9.7,9.3,0.716,9.5
3904,3447.9,2647.0,14.0,12.8,0.716,13.4
3905,29947.5,28476.6,19.8,18.7,0.716,19.25
3906,4835.1,5172.9,13.2,12.5,0.716,12.85
3907,1073.5,1284.1,14.2,14.3,0.716,14.25
3908,26303.9,25862.0,17.6,16.8,0.716,17.200000000000003
3909,1609.0,2532.9,17.8,17.0,0.716,17.4
3910,3804.3,3420.1,12.2,11.9,0.716,12.05
3911,27470.3,25624.6,14.3,14.0,0.716,14.15
3912,6114.1,4534.0,8.7,8.2,0.716,8.45
3913,28730.4,28704.5,12.5,12.2,0.716,12.35
3914,28523.8,27896.1,12.1,11.3,0.716,11.7
3915,4349.1,4841.8,10.6,9.6,0.716,10.1
3916,2869.5,2545.0,9.0,8.6,0.716,8.8
3917,1611.4,1025.3,17.9,16.8,0.716,17.35
3918,3468.0,4723.1,12.8,11.7,0.716,12.25
3919,2749.2,2280.8,17.4,16.4,0.716,16.9
3920,1771.3,839.4,10.6,9.9,0.716,10.25
3921,28220.4,28790.8,11.9,12.0,0.716,11.95
3922,137.0,1576.5,10.5,9.8,0.716,10.15
3923,29128.5,28542.7,8.3,8.0,0.716,8.15
3924,29233.5,28737.2,17.9,17.3,0.716,17.6
3925,2499.5,2334.3,10.0,9.2,0.716,9.6
3926,3786.3,4822.2,11.9,11.3,0.716,11.600000000000001
3927,1337.6,2389.1,10.7,10.0,0.716,10.35
3928,29233.2,29073.9,14.2,13.2,0.716,13.7
3929,28827.0,27011.2,11.9,11.9,0.716,11.9
3930,4502.7,3404.2,13.0,12.7,0.716,12.85
3931,18642.4,19429.5,10.5,10.1,0.716,10.3
3932,4078.3,3074.4,9.6,9.2,0.716,9.399999999999999
3933,29036.4,29453.9,12.9,11.4,0.716,12.15
3934,29790.6,28630.0,9.8,8.9,0.716,9.350000000000001
3935,29669.5,28572.3,11.5,11.0,0.716,11.25
3936,1311.6,472.0,8.1,7.7,0.715,7.9
3937,4346.0,3660.0,13.9,13.5,0.715,13.7
3938,1592.2,821.6,23.4,22.6,0.715,23.0
3939,1219.3,1341.6,18.8,18.6,0.715,18.700000000000003
3940,3325.6,2002.0,11.5,11.0,0.715,11.25
3941,4253.4,3820.5,10.9,10.7,0.715,10.8
3942,2984.7,2400.8,10.8,10.5,0.715,10.65
3943,29681.9,28817.9,39.6,37.3,0.715,38.45
3944,894.4,2247.6,10.8,10.6,0.715,10.7
3945,4827.1,4559.2,19.2,19.0,0.715,19.1
3946,373.9,1853.6,11.8,11.4,0.715,11.600000000000001
3947,29651.0,28622.9,12.3,12.1,0.715,12.2
3948,18740.8,19143.4,11.0,10.9,0.715,10.95
3949,3561.1,2442.0,11.2,10.9,0.715,11.05
3950,4386.8,4634.5,8.7,8.5,0.715,8.6
3951,4505.8,4705.6,11.7,10.7,0.715,11.2
3952,25994.9,25700.7,12.5,11.8,0.715,12.15
3953,2426.6,2505.2,10.5,10.1,0.715,10.3
3954,2378.2,1874.2,12.3,12.1,0.715,12.2
3955,2925.6,3469.0,12.1,11.6,0.715,11.85
3956,2666.9,3320.4,14.1,13.4,0.715,13.75
3957,210.4,1489.0,12.6,11.4,0.715,12.0
3958,28018.1,28895.6,23.0,21.9,0.715,22.45
3959,3186.3,2122.0,18.4,18.2,0.715,18.299999999999997
3960,3427.2,4870.0,16.9,16.2,0.715,16.549999999999997
3961,5965.2,4976.0,18.9,17.9,0.715,18.4
3962,3886.2,4012.0,9.7,9.0,0.715,9.35
3963,3308.9,1941.5,20.3,20.4,0.715,20.35
3964,1422.6,2179.7,14.7,14.5,0.715,14.6
3965,28964.2,29566.3,10.0,9.9,0.715,9.95
3966,28561.3,28157.7,8.9,8.5,0.715,8.7
3967,2033.4,3565.0,10.1,9.4,0.715,9.75
3968,28452.3,29423.9,14.2,14.0,0.715,14.1
3969,28323.0,27873.5,11.2,10.6,0.715,10.899999999999999
3970,29826.5,29360.0,11.6,11.0,0.714,11.3
3971,30858.3,29020.1,13.7,12.6,0.714,13.149999999999999
3972,18763.6,18704.0,11.1,10.7,0.714,10.899999999999999
3973,1396.3,669.2,14.7,14.2,0.714,14.45
3974,3088.5,2752.1,12.2,11.5,0.714,11.85
3975,30174.3,29372.8,12.1,11.6,0.714,11.85
3976,28373.0,27234.3,15.3,14.2,0.714,14.75
3977,1663.7,2485.1,10.4,9.8,0.714,10.100000000000001
3978,1932.4,3102.4,9.0,8.6,0.714,8.8
3979,26575.1,25369.9,15.1,14.2,0.714,14.649999999999999
3980,3083.2,4018.3,11.6,10.9,0.714,11.25
3981,1830.0,393.0,24.3,23.7,0.714,24.0
3982,2298.5,871.2,17.1,16.6,0.714,16.85
3983,27475.6,28557.7,9.3,9.1,0.714,9.2
3984,2669.3,2509.5,17.8,17.4,0.714,17.6
3985,3476.4,2244.2,9.9,9.4,0.714,9.65
3986,2871.2,1487.9,12.2,11.7,0.714,11.95
3987,28622.2,28063.7,16.0,15.2,0.714,15.6
3988,3839.6,4527.0,11.4,11.2,0.714,11.3
3989,27701.4,28369.1,17.7,17.4,0.714,17.549999999999997
3990,5563.4,4116.6,9.1,8.9,0.714,9.0
3991,5418.8,5459.4,10.1,9.5,0.714,9.8
3992,4582.4,4146.4,17.0,17.4,0.714,17.2
3993,4643.5,4231.5,12.5,11.1,0.714,11.8
3994,756.3,1591.4,25.9,25.2,0.714,25.549999999999997
3995,28735.0,26878.6,17.1,16.6,0.714,16.85
3996,1190.9,1044.8,18.4,17.4,0.714,17.9
3997,4741.1,3568.3,9.8,9.2,0.713,9.5
3998,29230.7,28946.9,17.7,15.9,0.713,16.8
3999,5231.4,4475.1,11.7,10.7,0.713,11.2
4000,28191.1,28713.8,11.4,10.4,0.713,10.9
4001,2636.8,4071.3,9.0,8.8,0.713,8.9
4002,29202.2,28743.4,10.3,9.8,0.713,10.05
4003,29858.9,28515.1,15.8,15.0,0.713,15.4
4004,2404.0,1617.5,13.8,13.1,0.713,13.45
4005,18645.7,18755.5,10.8,10.8,0.713,10.8
4006,27708.2,28169.0,10.4,10.0,0.713,10.2
4007,4448.7,2975.3,9.8,9.3,0.713,9.55
4008,4230.4,4350.8,15.4,14.8,0.713,15.100000000000001
4009,19114.0,18044.6,12.6,12.6,0.713,12.6
4010,5945.4,4387.9,9.8,9.4,0.713,9.600000000000001
4011,18744.8,17698.5,20.1,20.1,0.713,20.1
4012,2852.8,2512.2,10.3,9.7,0.713,10.0
4013,30160.9,28484.9,17.5,16.1,0.713,16.8
4014,19002.4,18439.1,10.7,10.0,0.713,10.35
4015,28716.7,27397.6,17.7,17.1,0.713,17.4
4016,29650.6,29119.3,19.5,19.0,0.713,19.25
4017,3223.9,4622.4,11.3,10.6,0.713,10.95
4018,895.2,894.0,10.5,10.1,0.713,10.3
4019,29124.2,27397.1,10.3,9.7,0.713,10.0
4020,3062.6,3119.1,12.1,11.1,0.713,11.6
4021,879.3,1547.8,9.6,8.9,0.713,9.25
4022,5882.9,4621.7,21.4,19.6,0.713,20.5
4023,605.1,1902.7,13.7,12.7,0.713,13.2
4024,26017.8,25793.8,10.6,9.7,0.713,10.149999999999999
4025,26120.7,25617.7,13.3,12.6,0.713,12.95
4026,2350.4,846.9,9.8,9.4,0.713,9.600000000000001
4027,25977.4,24265.5,19.6,19.2,0.713,19.4
4028,3681.8,5004.7,10.7,10.4,0.713,10.55
4029,1933.5,3224.9,10.4,10.2,0.712,10.3
4030,3919.8,5288.4,13.9,13.5,0.712,13.7
4031,27139.2,25748.0,13.9,13.5,0.712,13.7
4032,26168.9,24388.1,10.4,9.6,0.712,10.0
4033,29566.7,28924.3,15.2,14.1,0.712,14.649999999999999
4034,4522.4,3933.2,13.3,13.2,0.712,13.25
4035,28664.4,27579.6,12.1,12.1,0.712,12.1
4036,3130.6,3259.5,10.4,9.7,0.712,10.05
4037,5522.6,5331.4,18.2,17.6,0.712,17.9
4038,1108.5,891.1,13.1,12.5,0.712,12.8
4039,27664.8,25908.2,14.2,13.5,0.712,13.85
4040,5564.6,5205.5,10.1,9.9,0.712,10.0
4041,1084.3,2717.6,10.0,9.2,0.712,9.6
4042,2700.3,2461.9,10.9,10.4,0.712,10.65
4043,2392.0,1901.6,10.7,10.0,0.712,10.35
4044,5532.1,4135.7,11.9,11.8,0.712,11.850000000000001
4045,4697.2,3969.3,15.8,16.0,0.712,15.9
4046,2962.4,2215.4,20.9,18.7,0.712,19.799999999999997
4047,28635.9,27092.6,13.1,12.4,0.712,12.75
4048,2538.4,2466.0,12.1,11.5,0.712,11.8
4049,30031.6,28180.6,9.5,9.2,0.712,9.35
4050,29080.0,27692.4,11.9,12.1,0.712,12.0
4051,3717.1,2380.1,15.4,13.7,0.712,14.55
4052,5321.9,4060.1,11.7,11.0,0.712,11.35
4053,2618.8,2341.4,11.8,11.0,0.712,11.4
4054,2996.9,1635.2,12.4,11.6,0.712,12.0
4055,30152.5,28574.5,23.5,23.4,0.712,23.45
4056,4157.8,5633.1,9.3,8.5,0.712,8.9
4057,4324.2,5857.1,10.0,9.3,0.712,9.65
4058,2726.7,2832.2,8.5,8.3,0.712,8.4
4059,6012.9,4797.1,16.7,16.9,0.712,16.799999999999997
4060,3186.3,2036.2,9.0,8.3,0.712,8.65
4061,430.8,1425.0,18.7,18.4,0.712,18.549999999999997
4062,3025.2,1470.9,11.0,10.4,0.712,10.7
4063,2749.7,1214.5,10.4,9.8,0.712,10.100000000000001
4064,26013.4,24810.3,12.8,11.8,0.712,12.3
4065,3779.8,2608.6,15.5,15.2,0.712,15.35
4066,2716.9,1790.7,9.2,8.6,0.712,8.899999999999999
4067,29348.5,29241.2,13.3,12.5,0.712,12.9
4068,30239.9,28497.4,17.3,16.2,0.712,16.75
4069,4359.8,4633.7,9.8,9.3,0.712,9.55
4070,1644.4,2639.4,10.5,9.8,0.712,10.15
4071,3968.4,4712.8,14.3,14.0,0.712,14.15
4072,3943.7,3350.0,20.8,20.8,0.712,20.8
4073,2129.0,3689.8,9.8,9.5,0.711,9.65
4074,2684.2,1679.2,9.6,8.9,0.711,9.25
4075,3003.1,2975.9,14.7,13.8,0.711,14.25
4076,2017.3,2682.2,10.4,9.9,0.711,10.15
4077,4412.0,5240.4,10.4,9.6,0.711,10.0
4078,3021.0,3147.0,11.5,11.0,0.711,11.25
4079,2939.6,1915.5,11.1,10.8,0.711,10.95
4080,29020.2,27563.5,13.2,12.9,0.711,13.05
4081,550.8,1589.4,15.4,15.3,0.711,15.350000000000001
4082,26602.7,25410.9,16.4,15.7,0.711,16.049999999999997
4083,3910.7,4069.5,18.2,17.8,0.711,18.0
4084,1837.8,2975.5,9.5,8.8,0.711,9.15
4085,5756.7,4740.1,10.5,9.6,0.711,10.05
4086,2951.4,2205.2,14.0,14.0,0.711,14.0
4087,3429.6,4642.7,10.9,10.3,0.711,10.600000000000001
4088,2542.8,2373.7,8.8,8.1,0.711,8.45
4089,26356.2,24866.9,12.3,11.6,0.711,11.95
4090,18937.0,18145.6,12.5,13.5,0.711,13.0
4091,28280.5,27235.5,16.8,16.1,0.711,16.450000000000003
4092,2498.6,3341.4,11.1,10.5,0.711,10.8
4093,2579.3,2535.2,11.6,10.8,0.711,11.2
4094,4588.7,5170.1,9.2,8.6,0.711,8.899999999999999
4095,29605.4,28095.4,8.4,8.2,0.711,8.3
4096,30083.0,29063.1,11.3,10.5,0.711,10.9
4097,29141.7,28103.2,16.8,16.1,0.711,16.450000000000003
4098,29449.7,28051.8,10.3,9.9,0.711,10.100000000000001
4099,5385.0,4349.0,11.5,11.1,0.711,11.3
4100,3834.2,2334.8,11.8,10.7,0.711,11.25
4101,3850.3,2386.8,10.9,10.3,0.711,10.600000000000001
4102,25648.0,25067.4,10.4,10.2,0.711,10.3
4103,28662.5,28983.6,18.9,16.5,0.711,17.7
4104,1836.7,1145.3,9.8,9.1,0.711,9.45
4105,1673.1,1473.3,15.3,14.7,0.711,15.0
4106,2950.6,3460.3,10.0,9.8,0.711,9.9
4107,3092.4,2216.8,21.4,21.7,0.711,21.549999999999997
4108,3168.1,2779.9,13.0,12.5,0.711,12.75
4109,27753.2,28063.3,13.1,13.5,0.711,13.3
4110,1945.3,1322.0,9.1,8.8,0.711,8.95
4111,1630.4,1685.4,10.8,10.1,0.711,10.45
4112,28604.1,27569.0,10.3,10.1,0.711,10.2
4113,28841.7,27650.0,12.2,11.7,0.711,11.95
4114,3019.8,1585.0,13.1,12.5,0.71,12.8
4115,28761.3,28646.8,14.9,14.3,0.71,14.600000000000001
4116,19009.4,18133.8,18.1,18.2,0.71,18.15
4117,4472.6,2902.8,16.2,16.0,0.71,16.1
4118,28544.8,29406.3,10.3,9.8,0.71,10.05
4119,3140.3,3593.7,10.5,10.2,0.71,10.35
4120,3669.2,3623.9,18.9,18.7,0.71,18.799999999999997
4121,28900.5,28504.2,14.7,14.5,0.71,14.6
4122,29079.3,28709.0,9.2,9.0,0.71,9.1
4123,2146.7,1753.0,9.9,9.3,0.71,9.600000000000001
4124,2291.4,1547.7,10.1,9.7,0.71,9.899999999999999
4125,4764.7,3622.4,24.1,22.1,0.71,23.1
4126,3883.3,3763.9,14.3,14.3,0.71,14.3
4127,28420.9,28804.2,13.3,13.3,0.71,13.3
4128,28263.3,28570.2,10.0,9.4,0.71,9.7
4129,347.5,1449.1,13.8,13.0,0.71,13.4
4130,2558.8,3160.2,18.0,17.8,0.71,17.9
4131,273.0,1572.0,10.5,9.7,0.71,10.1
4132,3306.6,3757.8,12.6,12.2,0.71,12.399999999999999
4133,1265.1,2496.8,9.2,8.8,0.71,9.0
4134,29669.7,28325.1,11.4,11.0,0.71,11.2
4135,2576.2,1109.3,14.9,14.4,0.71,14.65
4136,2661.4,1498.3,15.1,14.4,0.71,14.75
4137,1760.7,2916.3,9.9,9.4,0.71,9.65
4138,3922.8,5350.4,9.0,8.7,0.71,8.85
4139,27959.0,28235.3,12.1,11.6,0.71,11.85
4140,27593.9,28560.6,10.0,10.0,0.71,10.0
4141,18675.8,19937.4,11.5,11.2,0.71,11.35
4142,27811.0,28744.9,18.2,17.6,0.71,17.9
4143,26096.5,25259.0,13.6,13.0,0.71,13.3
4144,30799.7,29162.0,46.9,44.2,0.71,45.55
4145,657.7,2200.4,13.5,14.0,0.71,13.75
4146,801.4,2260.6,11.8,11.2,0.71,11.5
4147,28459.2,26840.9,16.1,15.3,0.71,15.700000000000001
4148,4399.0,4330.3,9.5,8.7,0.71,9.1
4149,3220.6,2089.3,14.9,15.0,0.71,14.95
4150,18376.0,19163.6,9.0,8.6,0.71,8.8
4151,3282.8,2324.7,9.9,9.5,0.71,9.7
4152,28575.9,27595.0,10.9,10.3,0.71,10.600000000000001
4153,28359.3,29116.9,14.0,13.7,0.71,13.85
4154,2056.0,1537.2,13.1,12.0,0.709,12.55
4155,25922.2,25883.2,16.6,16.3,0.709,16.450000000000003
4156,2408.7,2250.6,17.4,17.1,0.709,17.25
4157,27691.9,28688.7,12.2,11.3,0.709,11.75
4158,28941.6,28349.0,9.3,8.8,0.709,9.05
4159,1961.8,2567.9,9.1,8.5,0.709,8.8
4160,1886.6,2687.4,11.2,10.5,0.709,10.85
4161,18532.1,18799.9,11.6,11.5,0.709,11.55
4162,28485.7,27768.8,14.5,14.1,0.709,14.3
4163,1918.3,2373.1,11.6,11.0,0.709,11.3
4164,4776.4,5305.1,13.4,13.5,0.709,13.45
4165,28971.0,29839.3,14.3,13.4,0.709,13.850000000000001
4166,4602.2,5434.9,9.0,8.6,0.709,8.8
4167,27553.1,28296.4,9.0,8.5,0.709,8.75
4168,4512.0,3526.0,8.1,7.9,0.709,8.0
4169,29941.1,29477.9,13.3,12.4,0.709,12.850000000000001
4170,3185.8,2238.0,13.0,12.2,0.709,12.6
4171,1885.2,1905.1,16.5,17.5,0.709,17.0
4172,29819.8,28368.3,15.1,14.9,0.709,15.0
4173,3798.4,4169.8,10.0,9.1,0.709,9.55
4174,4208.0,5706.1,14.8,14.5,0.709,14.65
4175,30029.6,29443.1,9.4,8.9,0.709,9.15
4176,26820.2,25265.1,11.9,11.2,0.709,11.55
4177,3923.6,2683.7,8.4,8.2,0.709,8.3
4178,28901.6,27414.6,14.9,14.5,0.709,14.7
4179,5582.3,4498.9,13.8,13.0,0.709,13.4
4180,3768.1,4082.6,9.2,8.8,0.709,9.0
4181,4749.7,3330.6,9.8,9.0,0.709,9.4
4182,28606.1,29309.6,9.7,8.9,0.709,9.3
4183,1504.0,1973.9,8.0,9.2,0.709,8.6
4184,2837.9,1303.5,18.2,18.0,0.709,18.1
4185,723.8,1623.9,8.8,8.4,0.709,8.600000000000001
4186,1567.2,1051.4,10.0,9.5,0.708,9.75
4187,28703.3,29388.4,12.0,11.6,0.708,11.8
4188,5794.2,4635.1,15.2,14.7,0.708,14.95
4189,27900.8,28773.6,13.1,12.9,0.708,13.0
4190,2624.6,2979.3,15.8,15.6,0.708,15.7
4191,1599.4,2301.1,12.5,12.0,0.708,12.25
4192,1876.9,1751.4,11.2,11.0,0.708,11.1
4193,29110.1,27511.2,13.9,13.5,0.708,13.7
4194,28747.1,27945.3,10.7,10.1,0.708,10.399999999999999
4195,18873.2,19377.4,9.3,9.0,0.708,9.15
4196,4670.1,3263.6,11.0,10.4,0.708,10.7
4197,29767.6,29027.9,16.1,15.3,0.708,15.700000000000001
4198,749.7,2164.0,9.6,8.9,0.708,9.25
4199,29724.8,28376.9,11.9,11.6,0.708,11.75
4200,1369.2,2062.3,9.4,8.8,0.708,9.100000000000001
4201,1345.8,1080.4,8.9,8.4,0.708,8.65
4202,2570.5,1134.6,14.1,13.3,0.708,13.7
4203,28364.3,27945.0,20.7,20.2,0.708,20.45
4204,28178.4,27523.7,12.4,12.1,0.708,12.25
4205,5609.3,4723.2,10.9,10.9,0.708,10.9
4206,3989.9,3416.5,12.2,11.9,0.708,12.05
4207,28435.2,28615.1,8.7,8.2,0.708,8.45
4208,28319.6,28576.4,15.1,14.5,0.708,14.8
4209,3795.7,3936.1,11.8,11.9,0.708,11.850000000000001
4210,18977.5,18486.6,10.7,10.9,0.708,10.8
4211,1396.3,2660.6,13.5,13.3,0.708,13.4
4212,4230.7,3674.0,9.6,9.1,0.708,9.35
4213,28779.5,29474.0,11.7,11.1,0.708,11.399999999999999
4214,2145.6,2257.0,10.1,9.3,0.708,9.7
4215,28561.6,28237.5,15.6,15.0,0.708,15.3
4216,2135.7,1291.3,13.5,12.4,0.708,12.95
4217,28170.1,28014.3,8.5,7.9,0.708,8.2
4218,4481.9,4954.8,10.0,9.6,0.708,9.8
4219,4488.0,4624.8,11.1,10.5,0.708,10.8
4220,28968.9,27353.6,12.3,11.5,0.708,11.9
4221,5115.4,4548.4,10.8,10.4,0.708,10.600000000000001
4222,4289.6,4902.7,10.3,9.5,0.708,9.9
4223,3180.7,3778.7,13.3,12.3,0.708,12.8
4224,1207.6,852.0,10.8,10.5,0.708,10.65
4225,770.2,1092.2,11.1,10.7,0.707,10.899999999999999
4226,3376.4,4720.2,9.8,9.1,0.707,9.45
4227,3669.5,2291.8,15.7,14.9,0.707,15.3
4228,27380.0,25742.8,17.2,16.9,0.707,17.049999999999997
4229,6108.0,4798.2,19.3,18.1,0.707,18.700000000000003
4230,29144.8,28452.9,12.1,11.7,0.707,11.899999999999999
4231,2694.6,3589.1,10.7,10.3,0.707,10.5
4232,2952.6,2583.4,10.4,10.2,0.707,10.3
4233,5603.1,4568.4,9.6,8.9,0.707,9.25
4234,5035.2,4490.7,13.0,11.9,0.707,12.45
4235,4663.9,5388.9,13.0,12.3,0.707,12.65
4236,28588.5,28476.7,11.2,10.8,0.707,11.0
4237,4511.8,3866.5,8.9,8.4,0.707,8.65
4238,5466.1,5042.3,12.7,12.0,0.707,12.35
4239,2996.6,2755.7,6.8,9.4,0.707,8.1
4240,6220.3,4984.4,9.7,9.3,0.707,9.5
4241,4593.7,3844.7,10.9,10.1,0.707,10.5
4242,28893.4,27929.6,11.3,10.7,0.707,11.0
4243,29024.7,29896.7,13.6,13.0,0.707,13.3
4244,28308.4,27763.3,10.7,10.1,0.707,10.399999999999999
4245,1487.4,897.3,12.8,12.6,0.707,12.7
4246,28421.7,27985.3,16.2,15.7,0.707,15.95
4247,708.6,1914.2,20.8,20.0,0.707,20.4
4248,29172.5,27857.4,13.4,12.7,0.707,13.05
4249,4536.3,5805.2,8.9,8.4,0.707,8.65
4250,28094.6,26546.8,15.6,15.0,0.707,15.3
4251,28749.7,30004.1,14.7,14.4,0.707,14.55
4252,2837.6,1527.1,15.4,14.9,0.707,15.15
4253,29644.7,29153.6,13.6,13.0,0.707,13.3
4254,692.8,2063.4,8.3,8.1,0.707,8.2
4255,3743.8,2510.3,10.0,9.6,0.707,9.8
4256,4074.3,5415.4,12.4,11.1,0.707,11.75
4257,945.4,814.1,12.7,11.8,0.707,12.25
4258,28486.4,28281.5,14.3,13.3,0.707,13.8
4259,1032.5,2289.5,11.8,11.5,0.707,11.65
4260,5083.3,4510.9,13.9,13.8,0.706,13.850000000000001
4261,2049.3,842.3,9.2,8.9,0.706,9.05
4262,2788.5,2645.8,9.5,8.8,0.706,9.15
4263,2987.8,1904.3,10.6,10.1,0.706,10.35
4264,3578.7,2062.8,11.0,10.2,0.706,10.6
4265,27417.9,28691.4,12.0,10.8,0.706,11.4
4266,5807.7,4727.9,14.6,13.9,0.706,14.25
4267,3720.4,5046.8,9.3,8.9,0.706,9.100000000000001
4268,28633.0,27884.1,13.0,12.3,0.706,12.65
4269,28989.0,27435.2,10.3,10.3,0.706,10.3
4270,1902.9,1086.5,10.2,10.0,0.706,10.1
4271,26093.3,25322.3,15.8,15.1,0.706,15.45
4272,18704.1,19511.8,21.0,21.8,0.706,21.4
4273,4422.8,5835.9,11.2,10.7,0.706,10.95
4274,18608.9,19656.0,9.7,9.4,0.706,9.55
4275,3097.4,2483.8,11.3,10.4,0.706,10.850000000000001
4276,4985.3,3518.7,11.7,11.1,0.706,11.399999999999999
4277,18717.2,19188.0,13.4,12.6,0.706,13.0
4278,4778.5,4551.8,11.9,11.5,0.706,11.7
4279,28827.1,27772.2,10.5,9.9,0.706,10.2
4280,28012.8,28803.2,12.2,11.8,0.706,12.0
4281,27601.9,28409.1,18.4,17.6,0.706,18.0
4282,29761.6,28759.0,10.7,10.1,0.706,10.399999999999999
4283,1002.4,1634.0,18.6,18.4,0.706,18.5
4284,544.8,1199.8,11.0,10.4,0.706,10.7
4285,4836.7,5638.6,13.8,12.9,0.706,13.350000000000001
4286,28984.9,29972.7,10.4,9.8,0.706,10.100000000000001
4287,28382.4,29352.8,10.8,10.4,0.706,10.600000000000001
4288,28047.2,29227.3,11.2,11.0,0.706,11.1
4289,899.8,1016.3,9.5,8.7,0.706,9.1
4290,27429.7,28257.7,14.7,14.5,0.706,14.6
4291,27596.5,28830.7,9.3,8.8,0.705,9.05
4292,4009.9,2893.9,13.3,13.0,0.705,13.15
4293,4446.2,2931.1,12.4,12.1,0.705,12.25
4294,18793.0,19078.8,12.3,11.8,0.705,12.05
4295,2589.2,2201.0,15.6,14.6,0.705,15.1
4296,29036.3,27608.8,10.1,9.1,0.705,9.6
4297,968.9,1985.0,42.6,29.6,0.705,36.1
4298,2922.6,2467.9,11.4,10.9,0.705,11.15
4299,30522.9,29338.3,15.7,15.1,0.705,15.399999999999999
4300,3256.0,2481.7,20.0,19.4,0.705,19.7
4301,2249.1,2012.3,9.4,9.2,0.705,9.3
4302,5598.5,5223.7,8.3,7.8,0.705,8.05
4303,1983.5,1569.0,12.7,12.5,0.705,12.6
4304,26440.7,24590.1,12.5,12.5,0.705,12.5
4305,4881.7,4335.3,15.8,17.4,0.705,16.6
4306,1481.4,1351.2,11.0,10.0,0.705,10.5
4307,1203.0,1387.8,14.6,13.8,0.705,14.2
4308,618.4,1400.5,13.2,12.2,0.705,12.7
4309,29825.3,28298.7,11.2,10.9,0.705,11.05
4310,768.5,1244.2,13.3,12.3,0.705,12.8
4311,28325.7,29035.4,13.2,13.6,0.705,13.399999999999999
4312,28081.5,28685.2,9.3,8.8,0.705,9.05
4313,28803.6,28447.3,11.4,10.7,0.705,11.05
4314,28154.6,27540.5,10.4,9.7,0.705,10.05
4315,30551.3,28920.6,19.0,18.7,0.705,18.85
4316,25536.1,25639.8,19.1,18.9,0.705,19.0
4317,2016.5,1818.9,11.1,10.4,0.705,10.75
4318,18598.3,18613.3,11.9,11.3,0.705,11.600000000000001
4319,28379.4,27324.2,9.8,9.8,0.705,9.8
4320,3034.9,1842.3,9.9,9.5,0.705,9.7
4321,28101.9,28072.1,9.8,9.0,0.705,9.4
4322,28481.2,28485.4,9.7,9.1,0.705,9.399999999999999
4323,28577.3,28041.9,15.4,16.3,0.705,15.850000000000001
4324,1373.2,750.6,12.2,11.7,0.705,11.95
4325,4475.3,3708.2,17.2,16.1,0.705,16.65
4326,2887.0,1775.2,11.6,10.3,0.705,10.95
4327,1700.6,829.2,17.9,17.9,0.704,17.9
4328,26604.9,25235.9,18.1,17.6,0.704,17.85
4329,18411.2,19042.0,12.6,12.4,0.704,12.5
4330,552.8,2184.0,19.3,20.1,0.704,19.700000000000003
4331,1570.0,379.4,13.0,12.4,0.704,12.7
4332,2182.5,2662.7,10.5,9.9,0.704,10.2
4333,5481.3,4273.2,11.4,11.0,0.704,11.2
4334,4557.7,4037.5,27.1,27.6,0.704,27.35
4335,2048.8,2909.0,10.8,10.2,0.704,10.5
4336,2518.3,1655.7,14.7,14.4,0.704,14.55
4337,4158.1,4961.6,15.5,15.0,0.704,15.25
4338,29828.4,29021.8,11.9,10.9,0.704,11.4
4339,1416.2,2693.4,10.1,9.7,0.704,9.899999999999999
4340,1563.1,2439.7,13.3,12.8,0.704,13.05
4341,28248.1,27837.8,14.7,14.3,0.704,14.5
4342,1304.8,2015.0,13.3,12.1,0.704,12.7
4343,1661.5,2454.1,14.3,14.1,0.704,14.2
4344,4636.7,3334.6,8.7,8.6,0.704,8.649999999999999
4345,28802.3,29088.0,13.3,12.8,0.704,13.05
4346,29971.9,28660.0,13.0,12.3,0.704,12.65
4347,4095.3,2847.8,15.4,15.0,0.704,15.2
4348,618.4,1663.1,9.2,8.7,0.704,8.95
4349,3417.4,3071.2,9.6,9.1,0.704,9.35
4350,4488.4,4746.5,10.8,10.3,0.704,10.55
4351,18764.0,19551.6,10.0,9.3,0.704,9.65
4352,1183.7,1893.1,10.1,9.8,0.704,9.95
4353,1152.7,2079.2,12.7,12.0,0.704,12.35
4354,2883.1,2858.6,8.7,8.5,0.704,8.6
4355,4726.0,5473.3,9.9,9.0,0.704,9.45
4356,19090.3,18323.5,11.4,10.6,0.704,11.0
4357,2911.9,3289.7,11.5,10.7,0.704,11.1
4358,28263.4,28762.4,10.9,10.9,0.704,10.9
4359,2690.9,3809.6,11.5,11.3,0.703,11.4
4360,27810.0,28168.9,9.9,9.4,0.703,9.65
4361,1205.2,2434.3,14.0,13.1,0.703,13.55
4362,2005.9,1967.9,11.8,12.3,0.703,12.05
4363,2170.8,1729.6,17.7,17.4,0.703,17.549999999999997
4364,2885.6,2345.6,12.2,11.9,0.703,12.05
4365,28280.4,29229.1,9.2,8.6,0.703,8.899999999999999
4366,4025.6,3904.1,40.8,40.8,0.703,40.8
4367,30192.2,28948.2,13.8,12.8,0.703,13.3
4368,26219.3,24394.1,11.9,11.4,0.703,11.65
