,x,y,w,h,conf,r
2111,28638.7,25367.2,10.5,9.8,0.712,10.15
2112,27609.2,25144.8,13.8,13.2,0.712,13.5
2113,26036.0,20961.2,15.0,14.3,0.712,14.65
2114,27716.9,22828.8,15.5,14.9,0.712,15.2
2115,26599.1,22659.0,11.2,10.7,0.712,10.95
2116,26879.3,23501.6,11.1,10.7,0.712,10.899999999999999
2117,29816.7,27232.3,15.9,15.4,0.712,15.65
2118,25247.9,21248.2,15.8,14.9,0.712,15.350000000000001
2119,23194.1,21553.3,16.3,16.2,0.712,16.25
2120,23958.4,21657.5,11.9,11.6,0.712,11.75
2121,27264.8,23254.2,15.4,15.6,0.712,15.5
2122,26654.0,21865.3,11.8,11.2,0.711,11.5
2123,28018.3,22874.7,11.1,10.4,0.711,10.75
2124,26789.1,21950.9,14.0,13.1,0.711,13.55
2125,27366.3,24322.6,11.4,10.4,0.711,10.9
2126,27054.3,24317.3,13.8,13.0,0.711,13.4
2127,27511.6,23634.8,10.4,10.5,0.711,10.45
2128,27674.4,25151.4,10.4,9.8,0.711,10.100000000000001
2129,25210.2,21206.3,11.1,11.0,0.711,11.05
2130,16285.0,13657.1,19.0,18.8,0.711,18.9
2131,26636.0,22618.3,14.4,14.4,0.711,14.4
2132,26444.1,22198.9,12.2,11.1,0.711,11.649999999999999
2133,29359.7,25626.8,13.7,12.8,0.71,13.25
2134,27490.2,22735.5,23.4,21.4,0.71,22.4
2135,26993.9,22755.1,11.8,10.8,0.71,11.3
2136,27313.6,24366.3,14.3,13.8,0.71,14.05
2137,25886.2,22148.2,9.6,8.9,0.71,9.25
2138,24658.0,21493.0,9.8,9.2,0.71,9.5
2139,27378.9,25051.5,8.8,8.6,0.71,8.7
2140,25364.7,21625.5,9.7,8.9,0.71,9.3
2141,25278.9,21837.9,10.1,10.0,0.71,10.05
2142,26718.1,22354.3,13.6,13.0,0.71,13.3
2143,24621.2,21191.0,9.3,9.1,0.709,9.2
2144,27999.9,24864.3,10.0,9.7,0.709,9.85
2145,27642.7,24449.5,11.2,10.6,0.709,10.899999999999999
2146,28239.6,24026.9,19.3,17.8,0.709,18.55
2147,26818.9,22007.1,12.4,12.0,0.709,12.2
2148,24352.6,21518.5,11.3,11.0,0.709,11.15
2149,26522.5,22339.1,12.5,12.4,0.709,12.45
2150,23800.2,21304.9,10.8,10.5,0.708,10.65
2151,16168.5,13772.4,11.9,11.7,0.708,11.8
2152,29974.0,26067.6,12.5,11.5,0.708,12.0
2153,23641.5,21727.7,9.8,9.4,0.708,9.600000000000001
2154,29749.0,27114.1,12.1,11.5,0.708,11.8
2155,26122.5,22267.1,15.4,14.9,0.708,15.15
2156,28417.3,25818.2,9.9,9.6,0.708,9.75
2157,27810.9,25135.7,11.8,11.4,0.708,11.600000000000001
2158,26557.0,22555.0,9.8,9.4,0.708,9.600000000000001
2159,29183.9,26274.0,9.5,8.7,0.708,9.1
2160,30286.5,27597.8,14.5,13.9,0.708,14.2
2161,24414.3,21086.0,17.2,15.9,0.708,16.55
2162,23662.0,20099.7,14.4,13.7,0.708,14.05
2163,28274.0,25463.0,12.1,11.7,0.708,11.899999999999999
2164,20823.7,19439.3,10.2,10.2,0.707,10.2
2165,26761.6,23303.7,23.3,22.2,0.707,22.75
2166,29297.6,26433.2,14.6,14.2,0.707,14.399999999999999
2167,27479.0,23353.8,15.9,15.5,0.707,15.7
2168,29069.0,26406.1,12.6,12.1,0.707,12.35
2169,16280.8,12701.8,12.7,12.1,0.707,12.399999999999999
2170,28082.8,24838.1,9.1,8.8,0.707,8.95
2171,25870.5,22400.5,12.7,12.3,0.707,12.5
2172,27922.9,22927.4,11.3,10.5,0.707,10.9
2173,28978.2,24672.1,11.4,11.1,0.707,11.25
2174,29116.7,25848.7,15.2,14.6,0.707,14.899999999999999
2175,27676.4,24227.6,9.3,9.0,0.707,9.15
2176,26204.2,22226.3,12.5,12.4,0.707,12.45
2177,24359.4,21322.1,12.6,12.3,0.706,12.45
2178,28344.2,24523.9,16.4,15.5,0.706,15.95
2179,26636.7,22675.5,11.8,11.7,0.706,11.75
2180,29941.7,27321.9,26.1,24.4,0.706,25.25
2181,25013.1,20888.7,15.7,15.3,0.706,15.5
2182,28616.1,24979.9,13.8,13.5,0.706,13.65
2183,22717.1,20554.7,11.4,10.3,0.706,10.850000000000001
2184,25335.7,21454.9,14.3,14.0,0.706,14.15
2185,29742.2,26568.4,15.5,14.6,0.706,15.05
2186,15644.5,14860.1,12.7,12.3,0.705,12.5
2187,27231.8,23393.0,13.1,12.8,0.705,12.95
2188,24852.9,20954.9,14.2,13.6,0.705,13.899999999999999
2189,27267.1,22409.7,11.4,11.3,0.705,11.350000000000001
2190,28400.7,25857.6,11.6,11.2,0.705,11.399999999999999
2191,27128.8,24828.6,13.5,13.1,0.705,13.3
2192,25555.4,22323.1,11.7,11.3,0.705,11.5
2193,29925.4,27285.3,16.4,17.0,0.705,16.7
2194,26351.9,21722.0,15.8,15.9,0.705,15.850000000000001
2195,25265.4,21803.9,10.3,9.6,0.704,9.95
2196,24480.6,21435.4,12.3,11.5,0.704,11.9
2197,28009.5,22903.2,13.9,12.9,0.704,13.4
2198,26353.6,22517.9,12.4,11.6,0.704,12.0
2199,27068.5,23397.4,13.2,12.3,0.704,12.75
2200,25343.6,22024.6,10.7,10.1,0.704,10.399999999999999
2201,24955.2,21436.3,10.0,9.7,0.704,9.85
2202,24270.0,21230.6,10.9,10.7,0.704,10.8
2203,28304.4,25819.4,11.9,11.5,0.704,11.7
2204,27602.7,22999.3,10.3,9.8,0.704,10.05
2205,29123.5,26025.9,10.0,9.8,0.704,9.9
2206,27776.1,24469.5,9.0,8.6,0.703,8.8
2207,27619.9,24200.1,10.5,10.0,0.703,10.25
2208,25692.8,22053.3,10.1,9.5,0.703,9.8
2209,29020.9,25777.2,9.0,8.6,0.703,8.8
2210,25409.5,21511.7,12.8,12.3,0.703,12.55
2211,27441.1,24440.4,13.5,12.9,0.703,13.2
2212,27932.3,24748.6,15.2,14.4,0.703,14.8
2213,24628.5,21136.4,15.4,14.9,0.703,15.15
2214,28106.0,23017.1,10.0,9.6,0.703,9.8
2215,26787.6,22741.1,13.3,13.3,0.703,13.3
2216,28575.9,25849.0,10.8,10.1,0.703,10.45
2217,27731.0,24140.8,15.9,15.5,0.702,15.7
2218,27604.9,22721.4,9.9,9.8,0.702,9.850000000000001
2219,28855.3,25661.1,12.4,12.1,0.702,12.25
2220,27220.8,22571.5,10.5,10.0,0.702,10.25
2221,25178.2,21144.1,14.8,13.8,0.702,14.3
2222,26255.6,22182.7,13.0,12.2,0.702,12.6
2223,24923.1,21248.4,10.9,10.0,0.702,10.45
2224,26039.5,22240.8,9.2,8.9,0.702,9.05
2225,25230.1,21213.1,17.9,17.8,0.702,17.85
2226,28681.9,25930.4,16.0,15.8,0.702,15.9
2227,26921.1,21969.8,12.9,12.8,0.701,12.850000000000001
2228,26525.2,21665.5,11.7,12.6,0.701,12.149999999999999
2229,28682.4,24894.7,12.4,12.7,0.701,12.55
2230,25174.0,21639.3,10.6,9.9,0.701,10.25
2231,23178.9,21467.5,9.7,9.4,0.701,9.55
2232,27386.7,25003.4,10.2,9.8,0.701,10.0
2233,25573.8,22152.3,9.3,8.8,0.701,9.05
2234,27812.4,24345.8,14.4,14.4,0.701,14.4
2235,27913.8,23561.4,10.0,9.7,0.701,9.85
2236,29449.0,26667.3,54.1,51.4,0.701,52.75
2237,26850.6,22219.4,12.1,11.2,0.701,11.649999999999999
2238,25169.2,20854.7,15.0,14.3,0.701,14.65
2239,24704.3,21562.0,14.4,13.8,0.701,14.100000000000001
2240,16310.6,12793.1,9.7,9.4,0.701,9.55
2241,28109.5,24922.9,10.6,11.0,0.701,10.8
2242,29964.4,26081.6,12.5,12.1,0.701,12.3
2243,27939.1,24246.3,12.3,11.8,0.701,12.05
2244,27691.9,23485.0,17.1,16.9,0.701,17.0
2245,27721.1,24987.7,11.2,10.8,0.701,11.0
2246,26507.8,21546.2,10.0,9.7,0.7,9.85
2247,29483.5,25735.4,13.4,12.8,0.7,13.100000000000001
2248,26768.6,22368.1,11.2,10.6,0.7,10.899999999999999
2249,29670.3,26017.4,11.5,10.9,0.7,11.2
2250,28717.2,24203.7,37.0,34.7,0.7,35.85
2251,27658.0,23445.4,11.3,11.0,0.7,11.15
2252,29750.6,25760.8,10.2,9.7,0.7,9.95
2253,28107.9,25653.6,10.6,10.0,0.7,10.3
2254,28211.3,25102.1,16.2,15.3,0.699,15.75
2255,28571.0,24570.6,12.1,11.6,0.699,11.85
2256,26345.2,21792.0,13.9,13.0,0.699,13.45
2257,29753.6,26853.9,10.9,10.9,0.699,10.9
2258,26046.3,22053.7,9.9,9.7,0.699,9.8
2259,28156.6,23863.6,11.9,11.4,0.699,11.65
2260,29650.7,26086.9,10.6,9.9,0.699,10.25
2261,27013.6,22737.7,9.3,8.6,0.699,8.95
2262,28838.8,25619.6,15.4,14.5,0.699,14.95
2263,16178.3,14190.5,12.9,12.7,0.699,12.8
2264,27426.0,25011.0,7.8,8.0,0.698,7.9
2265,28374.6,25934.5,17.4,17.1,0.698,17.25
2266,23911.2,21346.6,16.0,15.4,0.698,15.7
2267,28602.2,24397.7,10.0,9.6,0.698,9.8
2268,28585.3,25801.2,21.1,20.1,0.698,20.6
2269,27458.5,22583.3,20.0,19.9,0.698,19.95
2270,28434.5,25493.4,12.9,12.7,0.698,12.8
2271,29002.7,26027.6,14.7,14.6,0.698,14.649999999999999
2272,28067.4,24252.0,17.0,16.4,0.698,16.7
2273,25706.7,22279.7,11.0,10.3,0.698,10.65
2274,28295.6,25068.8,14.1,13.3,0.697,13.7
2275,25429.7,21858.2,10.6,10.3,0.697,10.45
2276,29514.9,25870.9,10.5,10.1,0.697,10.3
2277,24795.4,21131.3,16.5,15.8,0.697,16.15
2278,23932.7,21137.7,16.2,15.4,0.697,15.8
2279,24635.2,21070.6,10.6,10.0,0.697,10.3
2280,27998.3,25584.9,9.0,8.6,0.697,8.8
2281,29890.0,27082.1,21.3,20.0,0.697,20.65
2282,27517.8,23368.2,10.2,9.5,0.697,9.85
2283,27357.4,24740.5,18.8,17.9,0.697,18.35
2284,28171.3,23821.3,14.2,13.7,0.697,13.95
2285,27876.7,25491.8,18.1,18.0,0.696,18.05
2286,27214.9,24894.4,18.0,17.4,0.696,17.7
2287,27861.9,25156.3,10.4,9.8,0.696,10.100000000000001
2288,27055.7,24693.9,16.3,15.6,0.696,15.95
2289,25772.4,22143.6,10.4,9.8,0.696,10.100000000000001
2290,27479.8,22712.8,11.0,11.0,0.696,11.0
2291,26610.1,22617.3,17.7,16.7,0.696,17.2
2292,24157.6,21386.1,10.3,9.5,0.696,9.9
2293,25622.1,21823.1,14.4,13.9,0.696,14.15
2294,23364.8,21416.1,12.8,12.2,0.696,12.5
2295,26927.0,22747.4,10.7,10.4,0.696,10.55
2296,29876.6,25098.0,10.2,9.9,0.696,10.05
2297,27146.1,23811.6,14.4,13.8,0.696,14.100000000000001
2298,15917.4,15081.8,17.4,17.3,0.696,17.35
2299,29588.4,26955.4,13.4,13.2,0.695,13.3
2300,23301.1,21400.8,10.3,10.2,0.695,10.25
2301,26964.3,23416.6,15.1,14.5,0.695,14.8
2302,26843.2,22183.7,13.7,13.3,0.695,13.5
2303,25792.8,22331.0,15.5,14.5,0.695,15.0
2304,29244.6,26215.6,12.7,11.6,0.695,12.149999999999999
2305,27423.8,22822.5,9.7,9.6,0.695,9.649999999999999
2306,29543.6,26161.7,10.4,9.9,0.695,10.15
2307,16039.9,13082.9,10.8,10.6,0.695,10.7
2308,28210.9,23954.9,11.3,10.8,0.695,11.05
2309,15883.1,13872.4,9.9,9.3,0.695,9.600000000000001
2310,25951.1,20911.2,10.1,10.0,0.695,10.05
2311,28546.4,24635.1,13.1,13.0,0.695,13.05
2312,25421.9,21904.9,9.4,8.8,0.695,9.100000000000001
2313,25495.8,22045.9,11.4,10.8,0.694,11.100000000000001
2314,27053.1,22951.7,11.2,10.8,0.694,11.0
2315,27790.4,22966.8,11.6,11.1,0.694,11.35
2316,28163.9,25674.3,9.7,10.2,0.694,9.95
2317,29333.7,26279.3,12.2,12.0,0.694,12.1
2318,26845.2,22878.3,11.9,11.9,0.694,11.9
2319,29238.2,26122.0,12.0,11.6,0.694,11.8
2320,26928.1,23669.6,11.1,10.5,0.694,10.8
2321,29046.3,26332.5,11.1,10.5,0.694,10.8
2322,28347.7,23870.2,11.5,10.8,0.693,11.15
2323,27418.6,22969.1,12.3,11.6,0.693,11.95
2324,29414.5,25914.1,11.0,10.4,0.693,10.7
2325,28255.7,25742.0,11.0,10.5,0.693,10.75
2326,28737.7,24958.8,12.2,11.4,0.693,11.8
2327,25283.1,21429.9,9.3,9.3,0.693,9.3
2328,26842.2,23493.9,14.2,13.4,0.693,13.8
2329,24996.1,21655.5,13.8,13.7,0.693,13.75
2330,26873.7,22422.1,12.6,12.3,0.693,12.45
2331,26615.0,21857.4,10.5,10.2,0.693,10.35
2332,27092.1,22738.0,14.3,13.7,0.692,14.0
2333,24514.3,21254.9,12.0,11.7,0.692,11.85
2334,29855.9,25364.8,13.8,12.8,0.692,13.3
2335,22642.6,20762.5,14.1,12.5,0.692,13.3
2336,28995.4,25537.5,15.6,14.5,0.692,15.05
2337,15851.5,14605.6,9.8,9.5,0.692,9.65
2338,16146.3,12515.4,18.6,19.0,0.692,18.8
2339,28461.6,23720.1,20.0,19.8,0.692,19.9
2340,16411.6,13160.1,13.2,13.1,0.692,13.149999999999999
2341,26932.4,24500.8,18.8,17.9,0.692,18.35
2342,27804.5,24669.9,15.6,15.6,0.692,15.6
2343,30378.6,26812.7,15.9,15.3,0.691,15.600000000000001
2344,28385.4,24262.9,13.1,12.6,0.691,12.85
2345,28927.2,25031.4,14.7,14.4,0.691,14.55
2346,27447.4,24519.8,12.6,12.2,0.691,12.399999999999999
2347,23640.9,21568.6,11.8,11.6,0.691,11.7
2348,27078.3,24399.1,9.9,9.5,0.691,9.7
2349,24111.4,21486.5,9.9,9.3,0.691,9.600000000000001
2350,25796.4,20823.3,11.6,11.4,0.691,11.5
2351,29865.2,25618.3,15.4,14.9,0.691,15.15
2352,27732.6,24515.7,14.7,13.4,0.691,14.05
2353,25455.0,21856.5,14.4,13.8,0.691,14.100000000000001
2354,27000.4,23806.3,10.3,9.7,0.691,10.0
2355,29526.8,25767.6,34.6,35.2,0.69,34.900000000000006
2356,23818.8,20095.7,20.8,21.0,0.69,20.9
2357,27447.1,24841.3,16.2,16.2,0.69,16.2
2358,28215.5,23785.2,11.8,11.8,0.69,11.8
2359,27932.7,23014.8,20.7,18.9,0.69,19.799999999999997
2360,26880.3,22226.8,14.5,14.0,0.69,14.25
2361,28218.5,25370.4,9.4,9.1,0.69,9.25
2362,24647.0,21220.1,19.1,22.0,0.69,20.55
2363,15854.7,14403.1,17.2,17.5,0.69,17.35
2364,26374.8,21244.1,10.2,9.6,0.689,9.899999999999999
2365,29376.2,25752.9,16.0,16.0,0.689,16.0
2366,26759.3,23270.1,13.3,13.1,0.689,13.2
2367,29069.0,26395.3,10.0,9.3,0.689,9.65
2368,28636.0,24605.5,11.2,10.7,0.689,10.95
2369,28822.6,25364.2,13.4,13.0,0.689,13.2
2370,25478.9,20445.6,14.3,13.5,0.689,13.9
2371,26428.9,22165.1,14.6,14.1,0.689,14.35
2372,15980.3,14289.4,9.5,9.4,0.688,9.45
2373,27590.8,23595.1,19.9,19.3,0.688,19.6
2374,28102.4,25694.9,11.3,10.6,0.688,10.95
2375,28860.3,26122.9,13.7,13.2,0.688,13.45
2376,25146.7,20862.6,17.2,16.0,0.688,16.6
2377,28414.2,25587.2,13.9,13.8,0.688,13.850000000000001
2378,24927.7,21608.1,10.4,9.9,0.688,10.15
2379,29312.8,25863.6,27.5,27.0,0.688,27.25
2380,24011.7,21401.0,10.4,9.7,0.688,10.05
2381,15857.5,14046.6,10.5,9.9,0.688,10.2
2382,15695.6,14809.3,12.0,12.2,0.688,12.1
2383,27193.1,24690.3,13.9,13.1,0.688,13.5
2384,29288.5,26615.6,16.2,16.1,0.687,16.15
2385,27997.1,25227.4,13.9,14.5,0.687,14.2
2386,27673.7,22687.0,13.1,12.3,0.687,12.7
2387,27090.7,22158.0,82.0,73.5,0.687,77.75
2388,27712.4,24818.9,12.7,12.1,0.687,12.399999999999999
2389,15950.1,14320.1,10.8,10.3,0.687,10.55
2390,27024.4,22694.8,17.4,17.3,0.687,17.35
2391,30100.8,27176.7,10.2,9.8,0.687,10.0
2392,26553.3,22469.1,11.5,10.9,0.687,11.2
2393,24680.1,20819.3,15.2,14.4,0.687,14.8
2394,29935.5,26024.8,10.4,10.1,0.687,10.25
2395,26966.5,23246.4,14.5,14.0,0.687,14.25
2396,26412.0,21546.0,9.9,9.7,0.687,9.8
2397,27189.8,22721.5,11.4,11.0,0.686,11.2
2398,24331.4,21333.9,14.6,15.4,0.686,15.0
2399,27518.2,23267.1,11.2,10.6,0.686,10.899999999999999
2400,29995.4,25017.6,11.3,10.9,0.686,11.100000000000001
2401,27161.0,24535.3,11.2,11.2,0.686,11.2
2402,24482.1,21641.3,11.5,11.3,0.686,11.4
2403,25396.6,21998.5,14.9,14.6,0.685,14.75
2404,27227.1,24198.3,12.9,12.6,0.685,12.75
2405,15914.7,13950.7,11.0,10.3,0.685,10.65
2406,27846.6,24498.6,9.2,8.6,0.685,8.899999999999999
2407,27586.6,24541.3,10.3,10.6,0.685,10.45
2408,28735.5,25354.0,11.0,10.5,0.684,10.75
2409,26246.6,22198.7,9.6,9.0,0.684,9.3
2410,24850.6,20592.8,17.5,17.2,0.684,17.35
2411,29775.8,26534.2,14.2,13.8,0.684,14.0
2412,27294.7,23322.3,10.6,9.9,0.684,10.25
2413,29858.4,26474.0,11.7,11.2,0.684,11.45
2414,29836.8,26105.3,9.8,9.5,0.684,9.65
2415,28545.7,25172.6,11.5,11.1,0.684,11.3
2416,25651.4,21824.0,11.5,11.1,0.684,11.3
2417,24654.1,20586.2,35.2,33.7,0.684,34.45
2418,29109.4,26627.3,11.0,10.1,0.684,10.55
2419,26175.4,22556.3,9.2,8.8,0.684,9.0
2420,15862.3,13953.9,31.4,31.0,0.684,31.2
2421,25549.4,22077.5,11.0,10.6,0.683,10.8
2422,29366.8,26294.4,15.0,14.0,0.683,14.5
2423,27760.6,25378.8,10.3,10.0,0.683,10.15
2424,24087.6,21657.5,15.0,14.5,0.683,14.75
2425,28050.0,23840.0,16.1,15.9,0.683,16.0
2426,16401.3,13463.1,17.1,16.2,0.683,16.65
2427,27607.8,22925.9,13.3,12.9,0.683,13.100000000000001
2428,24716.7,20735.9,13.6,13.5,0.683,13.55
2429,25970.0,21015.2,17.3,17.2,0.683,17.25
2430,28006.6,24847.4,11.0,10.6,0.683,10.8
2431,26965.4,23023.4,10.4,10.1,0.683,10.25
2432,16211.9,13615.7,10.8,10.6,0.682,10.7
2433,28122.9,24842.7,11.0,10.5,0.682,10.75
2434,28349.0,24900.2,16.6,15.4,0.682,16.0
2435,27324.2,22711.8,14.6,13.6,0.682,14.1
2436,28271.4,23935.4,10.7,10.0,0.682,10.35
2437,24779.0,21121.7,11.1,10.4,0.682,10.75
2438,27738.6,22962.6,11.7,11.0,0.682,11.35
2439,25118.5,21449.8,8.8,8.3,0.682,8.55
2440,28622.1,25368.8,15.5,15.4,0.682,15.45
2441,25586.8,21930.8,12.6,12.0,0.682,12.3
2442,27116.5,24862.9,9.4,9.1,0.682,9.25
2443,26424.3,24317.2,15.1,14.7,0.682,14.899999999999999
2444,27173.8,22324.3,10.2,9.8,0.682,10.0
2445,24290.0,21516.4,8.6,8.7,0.682,8.649999999999999
2446,28422.4,25662.2,14.6,14.4,0.682,14.5
2447,29796.3,25989.4,9.5,9.1,0.682,9.3
2448,29707.5,25938.8,10.1,9.8,0.682,9.95
2449,28093.7,23002.9,11.6,11.3,0.681,11.45
2450,26848.2,23556.0,11.9,11.3,0.681,11.600000000000001
2451,27747.5,24856.7,13.3,12.7,0.681,13.0
2452,25558.9,21751.1,11.8,11.7,0.681,11.75
2453,28253.1,24039.9,9.8,8.7,0.681,9.25
2454,28778.6,25988.9,9.9,9.8,0.681,9.850000000000001
2455,26488.2,22346.0,12.3,11.7,0.681,12.0
2456,27893.1,24659.9,13.6,13.0,0.681,13.3
2457,26827.4,21851.3,18.3,17.4,0.681,17.85
2458,26543.8,22591.4,24.8,23.8,0.681,24.3
2459,28570.4,25995.9,9.8,8.2,0.68,9.0
2460,26750.0,22134.2,13.8,13.1,0.68,13.45
2461,26333.1,22124.4,13.0,12.5,0.68,12.75
2462,26446.1,22623.0,9.7,9.6,0.68,9.649999999999999
2463,23710.9,21435.2,15.0,15.6,0.68,15.3
2464,16348.4,12964.6,9.9,9.5,0.68,9.7
2465,27110.8,22815.0,14.6,14.3,0.68,14.45
2466,25577.0,21922.9,14.8,15.1,0.68,14.95
2467,29100.7,26155.3,17.1,17.0,0.68,17.05
2468,28820.4,24853.1,11.1,10.3,0.68,10.7
2469,26484.0,22651.2,13.0,12.7,0.679,12.85
2470,26053.1,22138.1,14.7,13.5,0.679,14.1
2471,27786.3,25288.4,9.2,8.5,0.679,8.85
2472,23471.0,21220.9,12.0,11.4,0.679,11.7
2473,27270.2,25000.3,13.1,13.1,0.679,13.1
2474,26383.7,21508.7,10.0,9.7,0.679,9.85
2475,28019.1,25548.9,14.8,14.3,0.679,14.55
2476,25606.2,21829.9,9.7,9.6,0.678,9.649999999999999
2477,26598.9,21939.1,9.9,9.3,0.678,9.600000000000001
2478,30259.6,27091.1,13.3,12.9,0.678,13.100000000000001
2479,26456.8,21775.4,16.6,15.1,0.678,15.850000000000001
2480,27896.8,23115.1,9.9,9.1,0.678,9.5
2481,29215.9,26520.8,10.4,10.3,0.678,10.350000000000001
2482,28260.3,24132.2,12.6,12.5,0.678,12.55
2483,27807.6,25246.4,11.5,11.0,0.678,11.25
2484,27483.2,24961.2,11.1,10.4,0.678,10.75
2485,28119.6,25139.6,10.6,10.1,0.678,10.35
2486,28059.2,25532.3,14.2,14.0,0.677,14.1
2487,26998.5,23306.1,12.0,11.0,0.677,11.5
2488,24132.5,21523.3,10.3,9.7,0.677,10.0
2489,27534.3,24143.5,13.5,13.1,0.677,13.3
2490,28317.4,24791.6,15.8,16.0,0.677,15.9
2491,26463.2,22338.6,13.3,13.1,0.677,13.2
2492,27323.0,22571.6,12.9,12.3,0.677,12.600000000000001
2493,24647.3,21525.1,13.9,13.6,0.677,13.75
2494,28163.4,25360.7,20.3,19.4,0.677,19.85
2495,29327.2,25558.8,10.7,10.3,0.677,10.5
2496,26334.4,22574.0,9.9,9.6,0.676,9.75
2497,26559.4,22133.4,48.2,45.7,0.676,46.95
2498,29608.9,26078.5,14.9,14.4,0.676,14.65
2499,24202.6,21423.0,9.8,9.2,0.676,9.5
2500,23489.4,21813.3,10.2,9.3,0.675,9.75
2501,25389.6,22056.1,14.4,14.5,0.675,14.45
2502,15700.9,14689.9,15.1,15.6,0.675,15.35
2503,26575.3,22394.2,13.7,13.1,0.675,13.399999999999999
2504,29121.7,25929.1,10.0,9.0,0.675,9.5
2505,26621.1,22289.4,11.7,10.6,0.675,11.149999999999999
2506,27078.4,23572.3,19.1,17.6,0.675,18.35
2507,28869.5,24658.4,15.7,15.2,0.675,15.45
2508,27061.6,24103.9,30.3,29.8,0.675,30.05
2509,27896.1,25169.5,21.8,21.0,0.675,21.4
2510,30132.6,27030.7,11.1,11.0,0.675,11.05
2511,29774.9,25872.3,87.5,81.9,0.675,84.7
2512,23601.2,21212.0,10.9,10.2,0.675,10.55
2513,27321.8,22783.9,12.8,12.5,0.675,12.65
2514,27110.8,23766.7,12.7,11.8,0.675,12.25
2515,29556.9,26220.0,9.4,9.1,0.674,9.25
2516,28185.4,25673.3,11.1,10.5,0.674,10.8
2517,24949.0,20862.2,13.2,12.5,0.674,12.85
2518,16269.4,12719.7,12.1,11.3,0.674,11.7
2519,27896.7,24840.7,13.9,13.4,0.674,13.65
2520,27587.9,22767.4,12.3,11.6,0.674,11.95
2521,27632.1,24186.3,18.0,18.0,0.674,18.0
2522,16286.5,12631.6,10.0,9.4,0.674,9.7
2523,27341.9,24909.0,9.3,9.2,0.674,9.25
2524,16195.1,12828.6,12.5,11.8,0.674,12.15
2525,24529.0,21467.8,9.5,9.4,0.674,9.45
2526,25993.1,22424.4,11.2,10.6,0.674,10.899999999999999
2527,24983.4,21367.0,9.7,9.2,0.674,9.45
2528,25119.1,21294.4,12.5,11.9,0.674,12.2
2529,28295.4,25368.2,20.7,20.6,0.674,20.65
2530,24846.7,21492.0,13.5,13.7,0.674,13.6
2531,28099.3,25361.7,17.6,18.1,0.674,17.85
2532,28888.9,26093.1,10.7,10.6,0.673,10.649999999999999
2533,24479.3,21388.2,11.7,11.6,0.673,11.649999999999999
2534,24172.7,21444.5,11.2,11.0,0.673,11.1
2535,25896.1,20795.0,10.5,10.2,0.673,10.35
2536,23669.2,21604.7,8.6,8.5,0.673,8.55
2537,25878.0,22554.3,11.7,11.4,0.673,11.55
2538,28986.1,25111.5,13.5,13.2,0.673,13.35
2539,29077.4,25925.0,16.0,14.8,0.673,15.4
2540,26680.6,22063.6,10.5,10.3,0.673,10.4
2541,25958.2,22136.7,33.2,34.6,0.673,33.900000000000006
2542,25945.1,20973.5,12.2,11.1,0.673,11.649999999999999
2543,25696.8,20728.9,10.4,9.7,0.673,10.05
2544,25645.6,20636.8,8.4,8.2,0.673,8.3
2545,29031.1,25682.9,28.1,28.9,0.673,28.5
2546,24156.6,21623.8,8.9,8.7,0.673,8.8
2547,30223.1,27464.0,15.3,14.2,0.673,14.75
2548,27592.7,24337.4,11.9,11.5,0.673,11.7
2549,28588.7,26178.4,11.6,10.8,0.672,11.2
2550,15740.8,15155.5,10.4,10.1,0.672,10.25
2551,27960.8,25004.9,12.4,11.8,0.672,12.100000000000001
2552,29479.9,26172.9,17.2,17.2,0.672,17.2
2553,29918.3,25824.0,12.3,11.1,0.672,11.7
2554,28759.2,24871.4,14.4,14.2,0.672,14.3
2555,26224.9,22173.3,13.6,12.5,0.672,13.05
2556,15790.4,14178.5,10.6,10.7,0.671,10.649999999999999
2557,15874.5,14327.4,13.8,13.4,0.671,13.600000000000001
2558,15799.3,14901.2,15.3,14.8,0.671,15.05
2559,23166.8,21531.9,16.3,15.6,0.671,15.95
2560,28257.3,23916.7,13.9,13.4,0.671,13.65
2561,26949.8,22156.3,12.5,12.5,0.671,12.5
2562,27294.1,24387.3,30.5,30.3,0.671,30.4
2563,29362.1,25801.2,10.9,10.9,0.671,10.9
2564,30122.4,26113.2,9.6,9.3,0.671,9.45
2565,27342.9,22958.5,13.3,11.9,0.671,12.600000000000001
2566,29349.8,26459.8,49.8,43.5,0.671,46.65
2567,29231.6,26161.4,11.0,10.4,0.671,10.7
2568,27725.0,25307.7,9.3,8.9,0.671,9.100000000000001
2569,29090.0,24997.3,12.4,12.1,0.671,12.25
2570,24541.8,20959.8,13.5,12.5,0.671,13.0
2571,29547.7,25913.6,10.2,9.6,0.67,9.899999999999999
2572,24840.4,21470.8,9.2,8.8,0.67,9.0
2573,26577.7,22267.5,16.7,15.4,0.67,16.05
2574,24689.3,21408.2,9.6,9.1,0.67,9.35
2575,15702.7,14583.3,9.9,9.5,0.67,9.7
2576,27646.6,23132.3,14.8,14.3,0.67,14.55
2577,27711.0,23020.7,14.2,14.2,0.67,14.2
2578,22632.1,20940.7,18.4,18.0,0.67,18.2
2579,28932.0,25736.6,16.5,16.0,0.67,16.25
2580,28305.3,25195.1,12.0,11.3,0.669,11.65
2581,25957.0,22564.2,10.2,9.8,0.669,10.0
2582,27136.5,22616.2,11.0,10.9,0.669,10.95
