,x,y,w,h,conf,r
1127,22675.6,22003.4,13.6,12.6,0.801,13.1
1128,29715.0,26673.4,24.3,23.9,0.801,24.1
1129,28012.6,24694.6,17.3,16.3,0.801,16.8
1130,27535.2,24209.7,17.7,17.5,0.801,17.6
1131,28515.3,27054.2,14.0,13.3,0.801,13.65
1132,25314.5,24321.2,14.7,14.9,0.8,14.8
1133,27803.8,25127.7,11.4,11.0,0.8,11.2
1134,1526.1,162.6,28.6,28.4,0.8,28.5
1135,30181.7,27536.5,37.7,36.2,0.8,36.95
1136,24897.1,21497.2,10.5,9.9,0.8,10.2
1137,27879.0,24570.3,10.7,10.4,0.8,10.55
1138,24968.1,24584.4,17.9,16.4,0.8,17.15
1139,29852.2,26302.0,11.7,11.1,0.8,11.399999999999999
1140,29257.1,27998.6,16.3,15.5,0.8,15.9
1141,28784.4,26892.1,26.0,25.3,0.8,25.65
1142,27437.5,24231.5,27.1,27.1,0.799,27.1
1143,28162.6,26358.0,16.4,16.6,0.799,16.5
1144,24533.2,21240.0,15.3,14.4,0.799,14.850000000000001
1145,29197.1,27343.9,12.2,11.7,0.799,11.95
1146,26187.7,24897.4,25.1,25.2,0.799,25.15
1147,26991.3,23400.2,10.9,10.5,0.799,10.7
1148,27964.9,26098.4,13.9,13.3,0.799,13.600000000000001
1149,23338.3,21553.2,15.2,15.3,0.799,15.25
1150,26368.7,24863.2,13.0,12.5,0.799,12.75
1151,28596.3,26780.5,11.4,11.3,0.799,11.350000000000001
1152,27304.0,24627.7,91.4,88.7,0.799,90.05000000000001
1153,26702.3,24262.6,13.6,13.0,0.799,13.3
1154,22814.8,20613.9,13.7,12.8,0.799,13.25
1155,24982.7,24569.8,9.9,9.7,0.799,9.8
1156,16091.3,14556.8,19.5,19.4,0.799,19.45
1157,29209.8,27247.0,10.7,9.9,0.799,10.3
1158,28016.3,24592.5,15.2,14.2,0.799,14.7
1159,29418.9,26657.2,19.0,18.2,0.799,18.6
1160,20802.3,19931.6,18.0,17.3,0.799,17.65
1161,24632.8,21187.3,17.2,16.0,0.799,16.6
1162,27926.2,25116.2,20.7,20.5,0.799,20.6
1163,28471.2,25880.7,13.6,13.5,0.799,13.55
1164,27716.6,25959.3,26.8,27.4,0.799,27.1
1165,23140.7,21218.4,16.1,15.1,0.799,15.600000000000001
1166,28693.1,26509.8,158.4,154.4,0.799,156.4
1167,24919.6,23470.7,18.1,17.6,0.799,17.85
1168,27263.9,24726.1,46.7,41.4,0.799,44.05
1169,27899.3,25449.6,26.6,25.0,0.799,25.8
1170,29790.2,27215.2,18.2,17.5,0.799,17.85
1171,15486.5,15440.5,10.4,10.0,0.798,10.2
1172,29233.5,25706.0,17.5,17.0,0.798,17.25
1173,28696.2,26623.5,19.1,19.0,0.798,19.05
1174,25698.6,22167.5,12.0,11.3,0.798,11.65
1175,24984.6,23852.0,21.9,21.3,0.798,21.6
1176,25130.4,24598.1,24.4,23.8,0.798,24.1
1177,30082.2,27184.9,17.6,17.6,0.798,17.6
1178,20699.4,20515.5,14.4,13.4,0.798,13.9
1179,29477.2,26644.1,13.9,13.4,0.798,13.65
1180,28566.0,25298.2,16.3,15.7,0.798,16.0
1181,29053.9,26514.8,19.5,18.8,0.798,19.15
1182,28149.0,26032.6,18.4,17.7,0.798,18.049999999999997
1183,29359.4,26333.8,19.8,19.8,0.798,19.8
1184,24907.7,24030.0,14.1,13.8,0.798,13.95
1185,28751.2,26617.2,12.9,12.3,0.798,12.600000000000001
1186,29424.7,26484.6,11.0,10.4,0.798,10.7
1187,28161.4,26416.5,12.8,12.1,0.798,12.45
1188,30522.1,26690.2,12.6,12.2,0.798,12.399999999999999
1189,28522.8,27306.2,13.4,12.8,0.798,13.100000000000001
1190,27328.9,26613.0,49.2,53.0,0.798,51.1
1191,28341.9,27661.4,19.4,18.4,0.798,18.9
1192,30169.2,26717.9,22.4,23.3,0.798,22.85
1193,26141.4,24502.4,11.0,10.3,0.798,10.65
1194,28656.1,25527.7,12.5,11.2,0.798,11.85
1195,29120.2,25537.5,12.7,12.3,0.798,12.5
1196,28765.5,27255.4,13.1,13.3,0.798,13.2
1197,27264.4,26461.5,16.5,16.1,0.798,16.3
1198,28403.2,25891.5,18.2,17.4,0.797,17.799999999999997
1199,27755.3,25048.0,12.1,11.2,0.797,11.649999999999999
1200,28638.2,27416.7,14.6,13.8,0.797,14.2
1201,28860.9,26383.1,18.9,19.4,0.797,19.15
1202,21880.2,21608.0,11.1,10.5,0.797,10.8
1203,29856.4,27153.3,67.1,61.9,0.797,64.5
1204,28475.8,26356.5,12.4,11.5,0.797,11.95
1205,29193.5,26458.3,15.9,15.0,0.797,15.45
1206,30041.4,26549.1,83.3,79.8,0.797,81.55
1207,29510.1,27717.7,51.4,50.0,0.797,50.7
1208,23134.7,21340.4,18.0,17.6,0.797,17.8
1209,27342.7,26316.2,25.6,26.7,0.797,26.15
1210,27260.2,25293.9,12.5,11.5,0.797,12.0
1211,30313.4,27593.1,12.2,11.5,0.797,11.85
1212,1752.4,421.9,14.3,13.5,0.797,13.9
1213,29026.7,27788.7,14.7,14.5,0.797,14.6
1214,27496.5,24118.6,17.2,16.5,0.797,16.85
1215,29106.7,26820.0,37.0,38.0,0.797,37.5
1216,27999.5,27233.6,11.3,10.9,0.797,11.100000000000001
1217,28380.7,25059.4,18.5,17.8,0.797,18.15
1218,29288.5,26493.6,13.3,12.4,0.797,12.850000000000001
1219,27639.7,25385.1,11.2,10.8,0.796,11.0
1220,24807.2,21384.0,13.7,13.1,0.796,13.399999999999999
1221,29998.9,26349.8,20.0,19.2,0.796,19.6
1222,27087.0,25364.8,15.6,14.5,0.796,15.05
1223,27230.5,23742.8,17.9,16.8,0.796,17.35
1224,27391.0,24087.3,13.0,12.9,0.796,12.95
1225,27810.9,24721.5,20.9,19.6,0.796,20.25
1226,27593.0,24547.9,15.1,14.7,0.796,14.899999999999999
1227,27656.0,24519.3,12.8,12.5,0.796,12.65
1228,26690.5,24175.3,23.0,22.7,0.796,22.85
1229,28226.5,25683.3,13.0,12.8,0.796,12.9
1230,28990.3,28012.4,29.8,29.5,0.796,29.65
1231,29035.7,25782.9,11.9,11.5,0.796,11.7
1232,28939.5,26577.1,10.6,10.0,0.796,10.3
1233,27705.5,25292.8,13.4,13.0,0.796,13.2
1234,28434.2,27712.2,28.8,27.9,0.796,28.35
1235,28907.2,25805.7,15.4,14.9,0.796,15.15
1236,30207.8,27636.3,16.5,15.9,0.796,16.2
1237,24400.0,21316.0,18.6,19.5,0.796,19.05
1238,29806.4,26786.6,13.2,12.5,0.796,12.85
1239,28150.1,25949.1,18.8,18.8,0.796,18.8
1240,28436.1,26057.5,14.0,13.3,0.796,13.65
1241,25104.2,24298.6,20.0,19.0,0.796,19.5
1242,27776.3,24350.8,12.1,12.2,0.796,12.149999999999999
1243,27257.0,24449.1,15.7,15.8,0.795,15.75
1244,25120.1,24611.5,16.3,15.6,0.795,15.95
1245,27377.8,23925.8,16.7,15.9,0.795,16.3
1246,28041.6,25497.7,18.6,18.5,0.795,18.55
1247,29361.4,25830.9,16.3,15.7,0.795,16.0
1248,21078.4,19228.8,11.6,10.9,0.795,11.25
1249,23218.9,21649.8,16.8,15.7,0.795,16.25
1250,27984.4,24289.9,13.2,12.6,0.795,12.899999999999999
1251,28239.1,25062.1,16.2,15.7,0.795,15.95
1252,28480.2,25254.4,20.7,19.9,0.795,20.299999999999997
1253,29817.7,26247.5,15.8,15.4,0.795,15.600000000000001
1254,29938.8,26361.3,12.1,11.6,0.795,11.85
1255,27308.5,24314.8,22.1,20.6,0.795,21.35
1256,27784.3,25998.6,11.8,11.4,0.795,11.600000000000001
1257,29054.5,26673.4,16.1,15.5,0.795,15.8
1258,29468.5,26928.6,14.8,14.3,0.795,14.55
1259,29009.8,26573.0,13.8,12.6,0.795,13.2
1260,28129.2,25616.4,13.0,12.3,0.795,12.65
1261,24114.1,21330.6,11.9,11.2,0.795,11.55
1262,23905.1,21417.1,13.3,12.5,0.794,12.9
1263,28101.6,26667.0,10.7,10.4,0.794,10.55
1264,28112.2,26964.7,14.1,13.8,0.794,13.95
1265,24847.1,24336.5,36.3,38.0,0.794,37.15
1266,27181.3,24087.7,14.0,12.9,0.794,13.45
1267,25104.5,24607.6,16.3,16.2,0.794,16.25
1268,29229.6,26612.0,15.6,15.3,0.794,15.45
1269,27162.9,26540.2,14.3,14.0,0.794,14.15
1270,23317.2,21410.2,17.5,17.1,0.794,17.3
1271,28029.6,24547.5,20.2,19.4,0.794,19.799999999999997
1272,28127.3,24713.6,10.6,10.0,0.794,10.3
1273,25167.7,24623.6,15.5,14.1,0.794,14.8
1274,28012.8,24360.1,24.3,23.4,0.794,23.85
1275,29541.6,25848.0,12.7,11.8,0.794,12.25
1276,20689.3,20595.2,32.9,32.7,0.794,32.8
1277,28250.9,27465.5,12.4,11.8,0.794,12.100000000000001
1278,28439.2,25974.9,17.8,16.9,0.794,17.35
1279,28240.4,27033.9,13.4,13.0,0.794,13.2
1280,28451.0,25840.0,12.6,11.8,0.794,12.2
1281,30205.3,26361.8,24.5,23.9,0.794,24.2
1282,24316.9,20987.3,34.4,36.2,0.794,35.3
1283,26184.8,25579.6,22.6,22.5,0.794,22.55
1284,28588.8,25453.4,21.3,20.2,0.793,20.75
1285,15566.3,15645.3,10.9,10.0,0.793,10.45
1286,28001.2,25749.8,12.9,12.8,0.793,12.850000000000001
1287,27787.1,26751.8,16.5,16.1,0.793,16.3
1288,25065.0,23962.3,17.0,15.7,0.793,16.35
1289,28751.4,27340.2,15.1,14.5,0.793,14.8
1290,26396.6,24849.8,17.2,16.9,0.793,17.049999999999997
1291,27330.1,26045.0,15.2,14.4,0.793,14.8
1292,28466.6,26412.8,23.1,22.6,0.793,22.85
1293,27937.1,25450.9,14.7,14.0,0.793,14.35
1294,27303.4,23960.0,18.6,18.3,0.793,18.450000000000003
1295,29042.8,26896.6,22.7,23.0,0.793,22.85
1296,27960.5,25854.1,11.8,11.0,0.793,11.4
1297,25290.1,24213.8,12.2,11.9,0.793,12.05
1298,28005.1,26450.0,12.9,12.3,0.793,12.600000000000001
1299,20458.2,20021.9,8.9,8.7,0.793,8.8
1300,24699.5,21424.4,17.7,16.8,0.793,17.25
1301,25680.3,24471.2,18.0,17.3,0.793,17.65
1302,30033.9,27047.1,14.4,13.3,0.793,13.850000000000001
1303,28773.7,27637.8,17.2,16.8,0.793,17.0
1304,29118.5,27045.4,10.0,9.3,0.793,9.65
1305,29033.2,27132.3,21.8,21.3,0.793,21.55
1306,29967.1,26077.4,14.1,13.2,0.793,13.649999999999999
1307,26842.9,24780.6,15.0,13.9,0.793,14.45
1308,26905.8,24547.3,11.5,11.1,0.793,11.3
1309,26033.5,24188.1,11.2,11.0,0.792,11.1
1310,27849.4,24747.4,22.9,22.2,0.792,22.549999999999997
1311,30272.1,26473.2,12.4,12.1,0.792,12.25
1312,25303.7,24901.7,16.8,15.8,0.792,16.3
1313,28728.5,27616.3,21.0,20.5,0.792,20.75
1314,24230.7,21502.2,15.9,15.5,0.792,15.7
1315,28314.9,27555.4,11.7,11.3,0.792,11.5
1316,28611.9,25591.2,13.6,12.5,0.792,13.05
1317,24317.0,21523.8,13.0,12.3,0.792,12.65
1318,26635.3,24980.6,24.8,24.3,0.792,24.55
1319,27115.1,25017.4,10.6,10.2,0.792,10.399999999999999
1320,28936.5,26989.4,33.4,32.3,0.792,32.849999999999994
1321,29393.9,26004.0,15.0,14.6,0.792,14.8
1322,28351.1,26034.4,11.0,10.6,0.792,10.8
1323,29494.8,27964.6,15.6,15.3,0.792,15.45
1324,22857.4,20373.1,17.5,16.6,0.792,17.05
1325,25242.4,24346.2,19.9,18.7,0.792,19.299999999999997
1326,30274.3,27083.7,21.8,20.9,0.792,21.35
1327,27550.6,26475.9,11.2,10.8,0.792,11.0
1328,27871.0,26450.3,11.9,12.0,0.792,11.95
1329,23859.1,21264.8,14.1,13.2,0.792,13.649999999999999
1330,27620.2,24022.6,22.5,22.0,0.792,22.25
1331,28556.8,25651.7,13.8,12.8,0.792,13.3
1332,25133.4,24682.8,15.9,14.7,0.792,15.3
1333,28813.3,27407.9,11.6,11.4,0.792,11.5
1334,25157.2,24499.2,13.0,12.4,0.792,12.7
1335,28110.5,26646.4,21.9,21.9,0.791,21.9
1336,27022.5,24607.5,18.4,17.5,0.791,17.95
1337,28135.5,25699.4,11.4,11.5,0.791,11.45
1338,28187.9,25967.5,10.8,9.8,0.791,10.3
1339,27396.3,26551.9,13.2,12.5,0.791,12.85
1340,20769.0,20411.5,19.9,20.0,0.791,19.95
1341,24255.9,21156.9,15.4,13.8,0.791,14.600000000000001
1342,23349.1,21285.9,15.0,14.6,0.791,14.8
1343,23106.3,21149.1,17.6,16.3,0.791,16.950000000000003
1344,26046.9,24324.3,17.0,16.4,0.791,16.7
1345,29210.8,27442.4,13.5,12.2,0.791,12.85
1346,27504.0,24626.7,14.2,13.4,0.791,13.8
1347,24569.2,21230.2,19.1,18.6,0.791,18.85
1348,16302.8,14085.3,14.4,14.0,0.791,14.2
1349,23671.1,21241.8,10.4,9.8,0.791,10.100000000000001
1350,28389.5,26838.9,12.1,11.4,0.791,11.75
1351,28884.7,26145.6,20.6,20.1,0.791,20.35
1352,20710.8,20664.5,15.6,14.9,0.791,15.25
1353,20752.5,20516.3,13.6,12.4,0.791,13.0
1354,28156.4,25644.4,19.2,18.3,0.791,18.75
1355,27184.5,26372.8,10.9,10.1,0.791,10.5
1356,28176.0,24835.1,15.9,14.9,0.791,15.4
1357,27355.9,26406.9,13.6,12.9,0.791,13.25
1358,24632.5,21357.7,9.8,9.0,0.79,9.4
1359,28167.6,27374.1,14.3,13.8,0.79,14.05
1360,28730.5,26262.8,17.7,16.8,0.79,17.25
1361,22425.7,21653.5,13.4,12.4,0.79,12.9
1362,27588.7,26782.9,21.2,20.1,0.79,20.65
1363,29085.2,26551.1,23.0,24.0,0.79,23.5
1364,29424.0,26268.4,14.5,14.0,0.79,14.25
1365,29938.2,27152.4,11.3,10.6,0.79,10.95
1366,28984.8,25740.4,13.1,12.2,0.79,12.649999999999999
1367,26360.4,24942.0,10.8,10.6,0.79,10.7
1368,28918.8,26517.7,11.0,10.6,0.79,10.8
1369,28337.2,27489.1,11.2,11.3,0.79,11.25
1370,28619.8,27468.0,16.4,15.7,0.79,16.049999999999997
1371,28528.3,27179.3,11.2,10.8,0.79,11.0
1372,28088.6,25294.3,12.9,13.1,0.79,13.0
1373,28259.4,27004.0,10.2,7.9,0.79,9.05
1374,28170.0,25955.8,11.4,10.8,0.79,11.100000000000001
1375,15634.0,16007.6,8.9,8.7,0.79,8.8
1376,26904.3,24807.0,17.4,16.2,0.79,16.799999999999997
1377,28001.0,26323.2,17.3,16.7,0.79,17.0
1378,27989.4,24730.8,18.4,17.7,0.79,18.049999999999997
1379,27857.9,24886.9,22.4,22.7,0.79,22.549999999999997
1380,27850.1,25908.0,15.5,15.5,0.79,15.5
1381,29484.1,25981.6,10.8,10.0,0.79,10.4
1382,29544.2,26128.6,18.9,18.7,0.79,18.799999999999997
1383,30360.4,27249.2,16.0,14.9,0.79,15.45
1384,29137.5,27212.3,25.6,24.5,0.79,25.05
1385,27621.8,25187.3,13.2,12.7,0.789,12.95
1386,25458.3,22081.1,32.5,31.3,0.789,31.9
1387,29149.6,25571.0,20.6,19.5,0.789,20.05
1388,28171.2,26436.8,20.6,19.2,0.789,19.9
1389,28711.9,25049.6,13.8,12.8,0.789,13.3
1390,27519.5,25650.0,38.6,38.3,0.789,38.45
1391,29154.0,26884.7,17.1,16.2,0.789,16.65
1392,28097.2,25270.3,16.8,16.2,0.789,16.5
1393,28446.3,26549.1,27.7,28.0,0.789,27.85
1394,23807.8,21208.4,19.0,18.4,0.789,18.7
1395,23306.7,21494.1,15.7,14.7,0.789,15.2
1396,29492.8,25912.6,18.6,17.9,0.789,18.25
1397,24845.7,24382.3,36.8,37.5,0.789,37.15
1398,24143.0,21417.7,20.7,20.8,0.789,20.75
1399,28964.8,26951.3,13.5,13.3,0.789,13.4
1400,28040.7,24909.4,13.0,12.9,0.789,12.95
1401,20785.6,20251.6,15.4,14.6,0.789,15.0
1402,28949.9,27604.6,11.9,12.0,0.789,11.95
1403,27250.5,25091.2,17.2,17.4,0.789,17.299999999999997
1404,26116.4,24305.0,9.9,9.3,0.789,9.600000000000001
1405,28745.0,26158.1,10.7,10.2,0.788,10.45
1406,29161.3,27057.1,15.7,14.2,0.788,14.95
1407,28020.5,27086.7,16.4,15.6,0.788,16.0
1408,27744.4,24199.7,12.7,12.1,0.788,12.399999999999999
1409,25243.0,24446.6,17.8,17.4,0.788,17.6
1410,28246.2,25565.6,13.1,12.0,0.788,12.55
1411,28558.8,25550.5,11.7,11.5,0.788,11.6
1412,27060.5,24627.8,13.2,13.1,0.788,13.149999999999999
1413,28315.9,26274.3,13.8,13.8,0.788,13.8
1414,22442.5,21624.3,12.8,12.4,0.788,12.600000000000001
1415,22320.0,22059.5,22.2,23.0,0.788,22.6
1416,24114.5,21415.6,20.9,20.9,0.788,20.9
1417,24447.3,21364.0,10.0,9.6,0.788,9.8
1418,28685.9,27380.4,19.8,19.2,0.788,19.5
1419,29156.1,26963.4,21.3,21.1,0.788,21.200000000000003
1420,29050.1,26785.7,17.7,16.9,0.788,17.299999999999997
1421,28072.1,26608.3,13.1,12.5,0.788,12.8
1422,23351.1,21528.5,18.7,18.7,0.788,18.7
1423,22953.8,21339.5,14.3,14.1,0.788,14.2
1424,25096.3,23687.4,11.3,11.0,0.788,11.15
1425,28516.0,27007.0,15.7,13.9,0.788,14.8
1426,28340.2,24925.1,17.6,17.1,0.788,17.35
1427,27449.1,25417.6,15.8,16.0,0.788,15.9
1428,28758.2,27385.9,12.5,11.9,0.788,12.2
1429,15949.3,14762.9,22.2,22.6,0.788,22.4
1430,22591.9,21846.2,11.4,10.7,0.788,11.05
1431,27302.5,24067.9,18.3,17.7,0.788,18.0
1432,16144.4,14099.4,11.7,11.2,0.787,11.45
1433,29153.9,27028.2,38.1,36.1,0.787,37.1
1434,28157.3,24428.6,16.6,15.8,0.787,16.200000000000003
1435,26254.8,24803.6,17.0,17.5,0.787,17.25
1436,27376.3,26074.0,11.5,11.1,0.787,11.3
1437,27231.0,25435.5,12.8,12.6,0.787,12.7
1438,26940.1,26335.2,14.1,13.6,0.787,13.85
1439,27676.4,24197.6,14.2,13.6,0.787,13.899999999999999
1440,25109.6,24485.6,18.8,17.9,0.787,18.35
1441,25832.7,24548.9,9.8,9.1,0.787,9.45
1442,22619.3,21879.4,12.4,11.6,0.787,12.0
1443,25949.7,22441.6,99.1,98.4,0.787,98.75
1444,20633.4,20194.8,12.0,11.3,0.787,11.65
1445,29125.8,25954.9,13.5,12.9,0.787,13.2
1446,28206.1,27265.8,16.9,16.4,0.787,16.65
1447,28166.6,26991.4,17.6,17.3,0.787,17.450000000000003
1448,30199.2,27188.9,13.2,12.1,0.786,12.649999999999999
1449,27427.4,24646.3,18.3,17.7,0.786,18.0
1450,25893.2,24477.1,21.1,20.4,0.786,20.75
1451,28885.8,25972.6,12.3,11.4,0.786,11.850000000000001
1452,22917.8,21117.6,17.3,16.3,0.786,16.8
1453,26117.4,24935.4,14.0,13.6,0.786,13.8
1454,15747.9,15135.5,11.7,11.1,0.786,11.399999999999999
1455,25196.0,24319.0,12.2,12.0,0.786,12.1
1456,23732.1,21419.3,13.6,13.0,0.786,13.3
1457,23142.1,21129.1,14.9,14.6,0.786,14.75
1458,24854.8,24020.6,12.7,12.0,0.786,12.35
1459,16043.4,15099.2,10.7,10.1,0.786,10.399999999999999
1460,28464.5,26160.3,10.2,9.8,0.786,10.0
1461,29289.5,26505.7,15.2,14.5,0.786,14.85
1462,28051.5,25352.8,12.7,12.0,0.786,12.35
1463,1284.9,386.8,18.1,17.4,0.786,17.75
1464,26055.9,25189.7,14.0,12.9,0.786,13.45
1465,24826.0,21409.1,10.4,9.7,0.786,10.05
1466,28572.8,26996.6,11.8,10.8,0.786,11.3
1467,28010.0,25405.2,30.0,29.3,0.786,29.65
1468,29108.9,26666.2,18.7,18.0,0.786,18.35
1469,27810.5,24432.6,15.7,14.4,0.786,15.05
1470,27642.4,24398.3,25.0,25.1,0.786,25.05
1471,29259.6,25845.8,39.4,38.0,0.786,38.7
1472,29239.5,25877.9,11.4,11.0,0.786,11.2
1473,29604.4,26803.8,11.8,11.3,0.785,11.55
1474,29771.8,26915.6,13.0,12.5,0.785,12.75
1475,26115.7,24827.0,22.0,22.1,0.785,22.05
1476,24832.5,23689.3,12.4,12.2,0.785,12.3
1477,29424.6,27866.8,17.4,17.3,0.785,17.35
1478,24452.0,21390.7,11.2,10.8,0.785,11.0
1479,28798.3,27032.7,12.5,12.0,0.785,12.25
1480,28216.9,27531.9,23.0,22.3,0.785,22.65
1481,27525.7,24574.4,15.6,15.0,0.785,15.3
1482,27877.6,24890.3,15.8,16.3,0.785,16.05
1483,29261.6,27576.6,26.5,25.2,0.785,25.85
1484,29904.1,26070.4,25.7,23.9,0.785,24.799999999999997
1485,15637.3,15803.8,27.7,27.6,0.785,27.65
1486,28016.9,26249.9,15.0,13.9,0.785,14.45
1487,28363.5,26312.0,20.9,22.1,0.785,21.5
1488,29735.1,26489.2,46.2,45.3,0.785,45.75
1489,27603.4,26041.0,10.5,9.4,0.785,9.95
1490,23705.2,21369.8,16.3,15.4,0.785,15.850000000000001
1491,24822.7,24450.0,12.8,12.2,0.785,12.5
1492,27904.3,25114.1,16.0,16.3,0.785,16.15
1493,27676.9,26544.8,12.0,11.4,0.785,11.7
1494,27252.1,25427.1,12.5,11.7,0.785,12.1
1495,24752.3,24009.2,19.1,18.1,0.785,18.6
1496,28905.8,27784.6,13.8,13.0,0.785,13.4
1497,28901.7,26345.7,12.6,11.8,0.785,12.2
1498,23709.0,20941.8,15.5,15.0,0.785,15.25
1499,1922.8,397.2,20.6,19.9,0.785,20.25
1500,26309.9,25315.4,14.4,13.5,0.785,13.95
1501,20953.9,20180.8,14.1,14.0,0.785,14.05
1502,24177.6,21323.3,13.6,13.1,0.784,13.35
1503,27502.7,24092.7,16.9,16.2,0.784,16.549999999999997
1504,28182.0,24678.9,21.4,21.0,0.784,21.2
1505,28512.4,26912.8,12.8,12.0,0.784,12.4
1506,23632.5,21658.1,10.3,10.0,0.784,10.15
1507,26258.3,25284.9,16.9,17.0,0.784,16.95
1508,27839.5,26649.0,20.2,20.6,0.784,20.4
1509,23127.4,21515.4,9.0,8.4,0.784,8.7
1510,21692.2,21500.8,19.5,20.2,0.784,19.85
1511,27789.7,24423.6,11.8,11.4,0.784,11.600000000000001
1512,22135.0,21691.5,11.0,9.9,0.784,10.45
1513,27258.3,23825.3,13.2,12.6,0.784,12.899999999999999
1514,20520.4,20357.5,13.5,13.3,0.784,13.4
1515,22476.5,21553.2,15.8,15.3,0.784,15.55
1516,27870.4,27034.0,9.4,9.1,0.784,9.25
1517,27830.7,25261.1,21.8,23.1,0.784,22.450000000000003
1518,27816.7,27023.8,11.8,11.0,0.784,11.4
1519,28054.7,25710.1,12.6,12.2,0.784,12.399999999999999
1520,27037.3,25073.5,13.9,13.8,0.784,13.850000000000001
1521,29071.1,27853.9,11.5,11.1,0.784,11.3
1522,27818.6,26510.0,21.3,21.3,0.784,21.3
1523,27257.6,24240.1,16.8,16.0,0.784,16.4
1524,28559.4,26210.1,47.7,43.8,0.784,45.75
1525,29347.2,26478.9,17.5,16.6,0.784,17.05
1526,28515.1,27281.5,11.0,10.6,0.784,10.8
1527,29744.6,27080.3,10.5,10.0,0.784,10.25
1528,27473.6,25984.7,11.7,10.7,0.783,11.2
1529,23509.3,21552.4,12.9,13.2,0.783,13.05
1530,30057.5,27369.0,13.0,11.9,0.783,12.45
1531,30114.9,27193.2,13.6,12.9,0.783,13.25
1532,29591.7,25812.5,11.3,10.8,0.783,11.05
1533,26239.5,24652.3,9.6,9.4,0.783,9.5
1534,27640.2,26741.7,11.1,10.7,0.783,10.899999999999999
1535,27408.8,26255.7,15.0,14.1,0.783,14.55
1536,28127.2,27029.8,11.5,10.7,0.783,11.1
1537,24654.5,21232.7,16.0,15.6,0.783,15.8
1538,23767.4,21514.8,11.5,11.0,0.783,11.25
1539,29021.1,26903.7,19.4,20.2,0.783,19.799999999999997
1540,15816.2,15813.6,22.3,21.9,0.783,22.1
1541,21720.2,21411.8,14.6,13.6,0.783,14.1
1542,24710.2,24240.5,11.1,10.8,0.783,10.95
1543,27377.6,24761.9,10.8,10.4,0.783,10.600000000000001
1544,27022.1,25321.7,13.4,12.3,0.783,12.850000000000001
1545,29873.6,26906.3,20.4,20.3,0.783,20.35
1546,28084.4,25705.2,14.3,14.6,0.783,14.45
1547,29794.4,26940.9,16.3,15.5,0.783,15.9
1548,28320.5,25632.6,20.3,20.8,0.783,20.55
1549,29549.4,26917.9,11.4,10.5,0.783,10.95
1550,29876.7,26860.7,17.2,16.3,0.783,16.75
1551,20503.1,19915.5,22.7,22.1,0.783,22.4
1552,24101.9,21502.2,11.8,11.5,0.783,11.65
1553,27931.4,26747.9,25.9,26.7,0.783,26.299999999999997
1554,27625.1,24596.5,13.1,12.0,0.783,12.55
1555,28265.4,25512.4,11.5,10.9,0.782,11.2
1556,26281.8,24750.3,10.1,10.1,0.782,10.1
1557,27538.5,25114.8,23.1,23.3,0.782,23.200000000000003
1558,24291.8,21077.9,12.7,12.0,0.782,12.35
1559,23955.7,20958.6,12.3,11.2,0.782,11.75
1560,28107.9,24896.6,11.1,10.3,0.782,10.7
1561,29843.7,27018.6,29.4,31.3,0.782,30.35
1562,23835.3,21395.0,17.5,16.0,0.782,16.75
1563,28762.2,26892.1,12.7,12.4,0.782,12.55
1564,29036.1,26738.3,17.6,15.9,0.782,16.75
1565,27884.5,26835.0,21.9,21.4,0.782,21.65
1566,29297.0,27789.2,47.1,47.4,0.782,47.25
1567,27595.8,26159.5,16.9,17.6,0.782,17.25
1568,22500.8,21562.1,22.8,21.8,0.782,22.3
1569,28834.6,27410.3,31.9,31.7,0.782,31.799999999999997
1570,25004.1,23898.6,13.6,13.0,0.782,13.3
1571,29388.9,26411.9,13.6,12.9,0.782,13.25
1572,28541.2,25422.9,15.3,14.4,0.782,14.850000000000001
1573,27996.9,24440.9,10.2,9.7,0.781,9.95
1574,28610.8,25116.9,17.2,16.1,0.781,16.65
1575,29526.5,27427.9,13.5,12.5,0.781,13.0
1576,30213.3,27500.5,37.1,36.3,0.781,36.7
1577,16068.8,14209.0,12.1,11.4,0.781,11.75
1578,27550.9,26899.5,10.8,10.5,0.781,10.65
1579,27428.1,24955.5,13.0,12.8,0.781,12.9
1580,27411.5,24704.4,15.0,14.4,0.781,14.7
1581,28245.8,26714.2,12.2,12.1,0.781,12.149999999999999
1582,28376.6,26547.0,10.2,9.7,0.781,9.95
1583,24857.0,24190.2,11.3,11.4,0.781,11.350000000000001
1584,30322.0,26872.9,79.6,75.8,0.781,77.69999999999999
1585,29446.1,25860.0,11.9,11.6,0.781,11.75
1586,28691.1,25738.4,14.2,14.4,0.781,14.3
1587,28703.9,25814.9,14.3,13.5,0.781,13.9
1588,1507.8,239.2,12.7,12.1,0.781,12.399999999999999
1589,20786.8,20209.7,16.3,15.6,0.781,15.95
1590,29589.9,27932.7,22.0,21.5,0.781,21.75
1591,28168.8,27239.3,12.9,12.1,0.781,12.5
1592,26139.2,24855.6,10.8,10.4,0.781,10.600000000000001
1593,26100.3,24664.5,14.0,13.2,0.781,13.6
1594,27295.0,24499.3,14.1,13.6,0.781,13.85
1595,20719.3,20512.7,12.2,11.4,0.781,11.8
1596,29663.9,26800.7,29.4,27.7,0.781,28.549999999999997
1597,22719.8,20357.5,13.4,12.8,0.78,13.100000000000001
